name,address,rating,reviews,website,lat,lng,category,no_website,version,city,rating_norm,reviews_log,reviews_norm,opportunity_score,opportunity_level
Bistrot Des Tournelles,"6 Rue des Tournelles, 75004 Paris, France",4.6,1129.0,https://www.bistrotdestournelles.com/,48.8541221,2.3675819,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9199999999999999,7.029972911706386,0.6448200611890067,0.122553981643298,LOW
Bistro des Livres,"44 Rue Galande, 75005 Paris, France",4.7,1365.0,https://www.bistrodeslettres.com/,48.8516993,2.3470589,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9400000000000001,7.2196420401307355,0.6622173485658323,0.11333479543025032,LOW
Bistrot Rougemont,"10 Rue Rougemont, 75009 Paris, France",4.7,885.0,http://www.bistrot-rougemont.fr/,48.8718697,2.3461235,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9400000000000001,6.786716950605081,0.6225075536314406,0.1252477339105678,LOW
Bistrot Victoires,"6 Rue de la Vrillière, 75001 Paris, France",4.4,7072.0,http://www.paris-bistro.com/choisir/paris1/bistrot-des-victoires,48.8655271,2.3403585,"bar, cafe, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8800000000000001,8.86403999703599,0.8130487677630575,0.08008536967108273,LOW
Bistrot de l’Oulette,"38 Rue des Tournelles, 75004 Paris, France",4.5,1003.0,https://bistrot-de-l-oulette.fr/fr,48.85558169999999,2.3673794,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,6.911747300251674,0.6339758876808288,0.12980723369575137,LOW
Le bistrot,"151 Ave Parmentier, 75010 Paris, France",4.5,239.0,https://le-bistrot-paris.eatbu.com/,48.87128,2.3699539,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,5.480638923341991,0.5027083276550521,0.16918750170348434,LOW
Le Bistrot de Breteuil,"3 Pl. de Breteuil, 75007 Paris, France",4.5,77.0,https://menuonline.fr/bistrotdebreteuil/carte-restaurant,48.8476133,2.312386,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,4.356708826689592,0.39961651168393597,0.2001150464948192,LOW
Bistrot Instinct,"19 Rue de Picardie, 75003 Paris, France",4.9,1260.0,https://bistrotinstinctparis3.fr/,48.8637192,2.3625889,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9800000000000001,7.139660335964919,0.6548810745827104,0.10753567762518686,LOW
Bistrotters,"9 Rue Decrès, 75014 Paris, France",4.7,1855.0,http://www.bistrotters.com/,48.8327769,2.3148769,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9400000000000001,7.526178913346146,0.6903342599431578,0.10489972201705267,LOW
Bistrot 15,"1 Rue Aristide Maillol, 99 Rue Falguière, 75015 Paris, France",4.8,440.0,,48.8377799,2.3112591,"bar, cafe, establishment, food, point_of_interest, restaurant, store",True,V2,Paris,0.96,6.089044875446846,0.5585139997666367,0.640445800070009,MEDIUM
Le bistro des oies,"2 Rue Marie et Louise, 75010 Paris, France",4.7,521.0,http://lebistrodesoies.fr/,48.8718769,2.3675202,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9400000000000001,6.257667587882639,0.5739808172233077,0.13980575483300767,LOW
Bistrot Chez France,"9 Rue Amélie, 75007 Paris, France",4.5,785.0,https://www.chezfrancebistrot.fr/,48.8590532,2.307601,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,6.666956792429207,0.6115226247429695,0.13654321257710914,LOW
Bistrot JOOLS,"2 rue Pernety, 24 Rue Didot, 75014 Paris, France",4.8,102.0,https://bistrotjoolsparis.fr/fr,48.8325761,2.3204988,"cafe, establishment, food, point_of_interest, restaurant, store",False,V2,Paris,0.96,4.634728988229636,0.425117744736698,0.1804646765789906,LOW
Au Bistro,"8 Rue du Marché Saint-Honoré, 75001 Paris, France",4.4,261.0,,48.8660475,2.3312872,"bar, establishment, food, point_of_interest, restaurant",True,V2,Paris,0.8800000000000001,5.568344503761097,0.5107530695683944,0.6707740791294817,MEDIUM
Bouillon Chartier Grands Boulevards,"7 Rue du Faubourg Montmartre, 75009 Paris, France",4.1,31718.0,https://www.bouillon-chartier.com/bouillon-chartier-grands-boulevards/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,48.8719224,2.3430304,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.82,10.364671149400635,0.9506932627907098,0.05079202116278708,LOW
Bouillon Chartier Montparnasse,"59 Bd du Montparnasse, 75006 Paris, France",4.4,20731.0,https://www.bouillon-chartier.com/bouillon-chartier-montparnasse/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,48.8442908,2.3233219,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8800000000000001,9.939433679309596,0.9116886101515284,0.05049341695454147,LOW
Bouillon République,"39 Bd du Temple, 75003 Paris, France",4.7,36714.0,https://bouillonlesite.com/bouillon-republique,48.8661074,2.3646338,"establishment, food, point_of_interest, restaurant, store",False,V2,Paris,0.9400000000000001,10.510940669885711,0.9641097470835888,0.02276707587492336,LOW
Bouillon Pigalle,"22 Bd de Clichy, 75018 Paris, France",4.6,54296.0,https://bouillonlesite.com/bouillon-pigalle,48.8826242,2.3374171,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9199999999999999,10.90222425577698,1.0,0.016000000000000014,LOW
Bouillon Chartier,"5 Rue du 8 Mai 1945, 75010 Paris, France",4.5,10999.0,https://www.bouillon-chartier.com/bouillon-chartier-gare-de-lest/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,48.8759574,2.3587849,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,9.305650551780507,0.8535552318004774,0.06393343045985676,LOW
AUX BONS CRUS,"54 Rue Godefroy Cavaignac, 75011 Paris, France",4.6,1654.0,http://auxbonscrus.fr/,48.8572102,2.3800107,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9199999999999999,7.411556287811163,0.679820568163772,0.11205382955086841,LOW
Les Marches,"5 Rue de la Manutention, 75116 Paris, France",4.5,3049.0,http://www.lesmarches-restaurant.com/en/,48.86389639999999,2.2959123,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,8.022896869601457,0.7358954174282558,0.09923137477152325,LOW
Chez Léon,"5 Rue de l'Isly, 75008 Paris, France",4.3,632.0,https://www.facebook.com/Restaurant-L%C3%A9on-379878935779180,48.8747449,2.3258581,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.86,6.450470422144176,0.591665541893998,0.1505003374318006,LOW
Comme un Bouillon,"17 Rue de Choiseul, 75002 Paris, France",4.4,2157.0,http://www.commeunbouillon.com/,48.87016209999999,2.3357281,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8800000000000001,7.67693714581808,0.7041624686586453,0.11275125940240639,LOW
relais de la victoire,"73 Rue de la Victoire, 75009 Paris, France",4.6,28.0,https://lerelaisdelavictoire.eatbu.com/,48.875073,2.332941,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9199999999999999,3.367295829986474,0.30886319626035735,0.2233410411218928,LOW
Bouillon Julien,"16 Rue du Faubourg Saint-Denis, 75010 Paris, France",4.1,10031.0,https://www.bouillon-julien.com/,48.8705635,2.3532275,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.82,9.213535262872702,0.8451060120131487,0.08246819639605539,LOW
The bouillon of Paris,"4 Rue des Oiseaux, 75003 Paris, France",4.4,59.0,,48.8628881,2.3616864,"establishment, food, point_of_interest, restaurant",True,V2,Paris,0.8800000000000001,4.0943445622221,0.375551306427452,0.7113346080717644,HIGH
Le Petit Bouillon Pharamond,"24 Rue de la Grande Truanderie, 75001 Paris, France",4.0,8500.0,http://www.petitbouillonpharamond.com/,48.8630418,2.3485455,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8,9.04793908261736,0.8299168014107714,0.09102495957676857,LOW
Le Relais des Pyrénées,"256 Rue des Pyrénées, 75020 Paris, France",4.4,129.0,https://www.privateaser.com/lieu/39785-relais-des-pyrenees-paris,48.8689363,2.3955077,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8800000000000001,4.867534450455582,0.44647168653463754,0.19005849403960873,LOW
L'Escale,"42 Rue des Peupliers, 75013 Paris, France",4.5,10.0,,48.8218688,2.3524609,"establishment, food, point_of_interest, restaurant",True,V2,Paris,0.9,2.3978952727983707,0.21994550988324696,0.7540163470350258,HIGH
Bouillon Service Levallois-Perret,"29 Rue Carnot, 92300 Levallois-Perret, France",4.6,39.0,https://bouillonlesite.com/,48.8901555,2.2880643,"establishment, food, point_of_interest, restaurant",False,V2,Levallois-Perret,0.9199999999999999,3.6888794541139363,0.33836026186667695,0.2144919214399969,LOW
Bouillon de Paris - Restaurant cuisine Francaise République a Paris,"17 Pl. de la République, 75003 Paris, France",4.1,2059.0,https://bouillondeparis.com/,48.8674833,2.3625038,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.82,7.630461261783627,0.6998994959895749,0.12603015120312755,LOW
Bouillon Service Pigalle,"18 Bd de Clichy, 75018 Paris, France",4.3,258.0,https://bouillonlesite.com/bouillon-service,48.8825569,2.3378536,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.86,5.556828061699537,0.5096967308074799,0.17509098075775603,LOW
Le Bouillon,"10 Rue Saint-Marc, 75002 Paris, France",3.5,921.0,http://www.cafelebouillon.fr/,48.87043509999999,2.3414172,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.7,6.826545223556594,0.6261607781494015,0.17215176655517955,LOW
Bouillon Racine,"3 Rue Racine, 75006 Paris, France",4.2,3209.0,http://bouillonracine.fr/,48.850176,2.342022,"establishment, food, point_of_interest, restaurant",False,V2,Paris,0.8400000000000001,8.07402621612406,0.74058522616114,0.10982443215165799,LOW
Chères Cousines - The Bagel Bakery,"23 Rue Bugeaud, 69006 Lyon, France",4.8,1200.0,https://www.cherescousines.fr/,45.7660224,4.8437937,"bakery, establishment, food, meal_takeaway, point_of_interest, restaurant, store",False,V2,Lyon,0.96,7.0909098220799835,0.6504094628509023,0.11287716114472932,LOW
Petit grain,"19 Rue de la Charité, 69002 Lyon, France",4.5,515.0,https://www.le-petit-grain-lyon.fr/,45.7532787,4.831952500000001,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,6.246106765481563,0.5729204077022918,0.14812387768931246,LOW
Les 9 Lotus,"56 Rue de la Charité, 69002 Lyon, France",4.5,404.0,http://les9lotus4.wixsite.com/l9lotus?fbclid=IwAR3y7XV94DPwE9gX_lkLJjcmzo1kj7AdgvaU3rHdTaIFZbVhtCxnra3K5e0,45.7515884,4.8308157,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,6.003887067106539,0.5507029507235772,0.1547891147829268,LOW
Chez Mounier,"3 Rue des Marronniers, 69002 Lyon, France",4.5,1539.0,https://chez-mounier-restaurant-lyon.eatbu.com/?lang=fr,45.757397,4.834920100000001,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,7.3395376954076745,0.6732147058448671,0.11803558824653987,LOW
BEN's Bowl,"9 Rue Claudia, 69002 Lyon, France",4.9,973.0,http://bensbowl.fr/,45.7646027,4.8376719,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9800000000000001,6.881411303642535,0.6311933365337026,0.1146419990398892,LOW
Le Roi Falafel - Restaurant Libanais Lyon 2,"30 Rue Palais Grillet, 69002 Lyon, France",4.5,1342.0,https://le-roi-falafel.com/fr,45.76200180000001,4.835227,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,7.202661196523238,0.6606597908409946,0.12180206274770161,LOW
Chez M'man,"4 Rue des Marronniers, 69002 Lyon, France",4.2,2466.0,https://www.chezmman.fr/,45.7573516,4.8347282,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.8400000000000001,7.810758116529357,0.7164371171681332,0.11706886484956003,LOW
Naanwich'riz,"7 Rue Désirée, 69001 Lyon, France",4.8,974.0,https://naanwichriz.com/fr,45.768473,4.8351713,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.96,6.882437470997847,0.6312874611206893,0.1186137616637932,LOW
La Piazzetta,"11 Pl. Benoît Crepu, 69005 Lyon, France",4.5,1805.0,https://la-piazzetta-lyon.fr/fr,45.7582335,4.825892899999999,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,7.498869733976931,0.687829341797235,0.1136511974608295,LOW
Ô Passage,"27 Rue du Bœuf, 69005 Lyon, France",4.8,466.0,https://www.instagram.com/salon_o_passage?igsh=N2V0dGxweHFxYXN5,45.7622863,4.8265344,"bakery, cafe, establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",False,V2,Lyon,0.96,6.1463292576688975,0.5637683754681545,0.13886948735955365,LOW
Le Laurencin,"24 Rue Saint-Jean, 69005 Lyon, France",3.9,4552.0,,45.763218,4.8278889,"establishment, food, point_of_interest, restaurant",True,V2,Lyon,0.78,8.423541635334782,0.7726443189674099,0.6122067043097771,MEDIUM
Au P'tit Zinc,"56 Quai de Pierre-Scize, 69005 Lyon, France",4.6,706.0,https://www.aupetitzinc.fr/,45.76651,4.82033,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9199999999999999,6.561030665896573,0.6018066141338038,0.13545801575985889,LOW
Taco Taco,"12 Pl. Saint-Paul, 69005 Lyon, France",4.6,1003.0,https://tacotaco.fr/fr,45.7658271,4.8273544,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V2,Lyon,0.9199999999999999,6.911747300251674,0.6339758876808288,0.12580723369575136,LOW
Le Bouillon Paradis,"58 Rue Salomon Reinach, 69007 Lyon, France",4.5,931.0,https://www.instagram.com/bouillonparadis/,45.7502556,4.843162299999999,"bar, establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,6.837332814685591,0.6271502634944017,0.13185492095167947,LOW
Bouillon Maurice,"33 Rue Tupin, 69002 Lyon, France",4.4,1430.0,http://www.facebook.com/bouillonmaurice/,45.7631094,4.835348499999999,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.8800000000000001,7.266128779556451,0.6664813169391742,0.12405560491824771,LOW
Restaurant mosaique LYON 3 EME,"42 Av. Félix Faure, 69003 Lyon, France",4.4,469.0,,45.7526128,4.8519206,"establishment, food, point_of_interest, restaurant",True,V2,Lyon,0.8800000000000001,6.152732694704104,0.564355726900759,0.6546932819297724,MEDIUM
Ramen Vert,"5 Bd des Brotteaux, 69006 Lyon, France",4.8,630.0,https://ramenvert.fr/fr,45.7690483,4.8571868,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.96,6.447305862541213,0.591375274556919,0.1305874176329243,LOW
Le P'tit Vert,"44 Rue Ferrandière, 69002 Lyon, France",4.6,209.0,https://www.instagram.com/le_ptit_vert/,45.7620491,4.8373384,"cafe, establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9199999999999999,5.3471075307174685,0.4904602405223952,0.16886192784328144,LOW
Nuage café,"16 Rue des Capucins, 69001 Lyon, France",4.5,2203.0,https://www.nuagecafelyon.fr/,45.76927,4.8342221,"cafe, establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9,7.698029170272805,0.7060971219880838,0.10817086340357485,LOW
MARIA.,"1-3 Rue des Pierres Plantées, 69001 Lyon, France",4.6,1005.0,http://www.maria.pizza/,45.7736512,4.8322255,"establishment, food, point_of_interest, restaurant",False,V2,Lyon,0.9199999999999999,6.913737350659685,0.634158423864393,0.12575247284068208,LOW
Sur le Pouce,"2 Rue des Convalescents, 13001 Marseille, France",4.5,1868.0,,43.2997752,5.3785375,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9,7.533158807455563,0.6909744865561555,0.6127076540331534,MEDIUM
Le Bistro Du Panier,"58 Rue Caisserie, 13002 Marseille, France",4.8,740.0,,43.2969832,5.366580799999999,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.96,6.608000625296087,0.6061149055702622,0.6261655283289214,MEDIUM
Tapas Rojas,"23 Rue d'Isoard, 13001 Marseille, France",4.6,827.0,,43.3031026,5.389609699999999,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9199999999999999,6.71901315438526,0.6162974634121033,0.631110760976369,MEDIUM
Chez Yassine,"8 Rue d'Aubagne, 13001 Marseille, France",4.3,2321.0,https://www.chezyassine.com/,43.2956242,5.3789308,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.86,7.7501841622578365,0.7108810074376419,0.11473569776870743,LOW
"La saveur, chez Nadia","17 Rue Poids de la Farine, 13001 Marseille, France",4.8,982.0,,43.29746919999999,5.378547699999999,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.96,6.890609120147166,0.6320370007520164,0.618388899774395,MEDIUM
Restaurant Le Palmier,"42 Rue Vacon, 13001 Marseille, France",4.2,1311.0,,43.2948272,5.3769883,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.8400000000000001,7.179307969504034,0.658517730058597,0.6344446809824209,MEDIUM
Restaurant Les Freres Specialites Orientales,"27 Rue des Dominicaines, 13001 Marseille, France",4.6,295.0,,43.3002966,5.3778464,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9199999999999999,5.69035945432406,0.5219448179401368,0.659416554617959,MEDIUM
La Marmite Joyeuse,"33 Bd National, 13001 Marseille, France",4.7,268.0,https://m.facebook.com/laMarmiteJoyeuse/about/?mt_nav=1,43.3025716,5.386411499999999,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9400000000000001,5.594711379601839,0.5131715554866941,0.15804853335399174,LOW
UN MEXICAIN A MARSEILLE cours julien,"5 Pl. Paul Cézanne, 13006 Marseille, France",4.6,1834.0,https://nojyk.com/get-menu?restaurant=FR1308ZIP&deliveryMode=DEL,43.2926703,5.3832534,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9199999999999999,7.51479976048867,0.6892905139523847,0.1092128458142846,LOW
La Goulette,"1 Rue Pavillon, 13001 Marseille, France",4.0,976.0,,43.2956662,5.3779528,"bakery, establishment, food, point_of_interest, restaurant, store",True,V2,Marseille,0.8,6.884486652042782,0.6314754210265635,0.6505573736920309,MEDIUM
Le Bistroquet,"71 Bd Eugène Pierre, 13005 Marseille, France",4.5,544.0,https://www.instagram.com/lebistroquet13?igsh=ZDVrbW05NnpvOTg3,43.2958929,5.390925,"bar, establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9,6.300785794663244,0.5779358089542618,0.14661925731372144,LOW
Chicken chicken,"14 Rue Bernard du Bois, 13001 Marseille, France",4.8,708.0,https://deliveroo.fr/fr/menu/marseille/marseille-palais-longchamp/chicken-chicken-14-rue-bernard-du-bois,43.3016352,5.3762026,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.96,6.5638555265321274,0.6020657227862476,0.12738028316412572,LOW
Café l'Écomotive,"2 Pl. des Marseillaises, 13001 Marseille, France",4.4,1265.0,https://www.instagram.com/cafelecomotive/,43.3013889,5.3808333,"cafe, establishment, food, point_of_interest, restaurant, store",False,V2,Marseille,0.8800000000000001,7.143617602704121,0.655244052507798,0.12742678424766057,LOW
Chez Gilda,"13 Rue des trois Mages, 13001 Marseille, France",4.7,202.0,https://www.instagram.com/chez.gilda/,43.2948119,5.3844927,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9400000000000001,5.313205979041787,0.4873506409691006,0.1657948077092698,LOW
Grillade Au familal,"113 Av. Camille Pelletan, 13003 Marseille, France",4.6,610.0,,43.3071335,5.373571399999999,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9199999999999999,6.415096959171596,0.588420932157243,0.6394737203528271,MEDIUM
Restaurant chez Sylvie,"84 Rue de Ruffi, 13003 Marseille, France",4.4,600.0,,43.313134,5.370518,"bar, establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.8800000000000001,6.398594934535208,0.5869072938161821,0.6479278118551454,MEDIUM
Le Par Azar - Restaurant Libanais,"31 Grand Rue, 13002 Marseille, France",4.7,327.0,,43.29756889999999,5.3710142,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9400000000000001,5.793013608384144,0.531360708830997,0.6525917873507009,MEDIUM
Didier&Brigitte,"97 Rue de Tilsit, 13006 Marseille, France",4.7,327.0,https://didieretbrigitte.com/,43.28918540000001,5.3876867,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V2,Marseille,0.9400000000000001,5.793013608384144,0.531360708830997,0.1525917873507009,LOW
Restaurant Chez Tamar,"56 Rue de l'Évêché, 13002 Marseille, France",4.9,186.0,https://chez-tamar.eatbu.com/?lang=fr,43.2996035,5.3664653,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9800000000000001,5.231108616854587,0.4798203095191951,0.16005390714424145,LOW
Burger's Factory La Joliette,"57 Av. Robert Schuman, 13002 Marseille, France",4.8,1327.0,,43.30404619999999,5.3665801,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.96,7.191429330036379,0.6596295546044847,0.6101111336186547,MEDIUM
Chez Maman,"2 Rue de la Juiverie, 44000 Nantes, France",4.4,2367.0,http://www.chez-maman.com/,47.215748,-1.5527114,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.8800000000000001,7.769800996003896,0.712680349781537,0.11019589506553887,LOW
Le Cambronne Bistrot Chic,"6 Rue de l'Héronnière, 44000 Nantes, France",4.6,2512.0,https://www.lecambronne-bistrotchic.fr/,47.2121617,-1.5618667,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9199999999999999,7.829232537543592,0.7181316723873993,0.10056049828378023,LOW
Chez Franklin,"10 Rue Franklin, 44000 Nantes, France",4.5,1610.0,http://chezfranklin.fr/,47.2142641,-1.5631235,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False,V2,Nantes,0.9,7.384610383176974,0.6773489711756702,0.11679530864729895,LOW
Le Bistro des Enfants Nantais,"4 Rue Desaix, 44000 Nantes, France",4.7,650.0,https://le-bistro-des-enfants-nantais.eatbu.com/,47.2273033,-1.5429207,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.478509642208569,0.5942374225860995,0.13372877322417015,LOW
Les Gamines resto family friendly,"5 Rue Lamoricière, 44100 Nantes, France",4.8,302.0,http://www.lesgamines-cafe.com/,47.2105678,-1.5709603,"cafe, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.96,5.713732805509369,0.5240887245996356,0.1507733826201093,LOW
Les Fils à Maman Saint-Herblain Nantes Atlantis,"8 Rue Victor Schoelcher Nantes Atlantis, 44800 Saint-Herblain, France",4.7,1136.0,https://www.lesfilsamaman.com/restaurants/saintherblain/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.2225268,-1.6269343,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V2,Saint-Herblain,0.9400000000000001,7.036148493750536,0.6453865127588209,0.11838404617235374,LOW
L'imaginarium,"28 Rue Louis Blanc, 44200 Nantes, France",4.9,249.0,http://imaginarium-nantes.fr/,47.2058377,-1.5549355,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9800000000000001,5.521460917862246,0.5064527006896302,0.1520641897931109,LOW
La Cantine du Voyage,"20 Quai des Antilles, 44200 Nantes, France",4.0,4689.0,https://lacantineduvoyage.fr/,47.2017215,-1.572617,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.8,8.453187861440325,0.7753636013275974,0.10739091960172077,LOW
Brunch The Garden - Nantes,"5 Bd Adolphe Billault, 44200 Nantes, France",4.9,1891.0,https://brunchthegarden-nantes.fr/,47.2015191,-1.5464249,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9800000000000001,7.545389749611823,0.6920963624109636,0.09637109127671088,LOW
Le Cochon qui fume,"15 Rue de Strasbourg, 44000 Nantes, France",4.4,1756.0,https://foodcollect.fr/store/le-cochon-qui-fume/restaurant,47.2163415,-1.5516676,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.8800000000000001,7.471363088187097,0.6853063111619719,0.1184081066514084,LOW
L'Alsacien Nantes,"15 All. Commandant Charcot, 44000 Nantes, France",4.8,817.0,http://www.lalsacien.com/restaurant-alsacien-flammekueche-nantes/,47.2172452,-1.5453684,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.96,6.706862336602747,0.6151829369175603,0.12344511892473191,LOW
Le Lion et L'agneau,"40 Rue Fouré, 44000 Nantes, France",4.9,863.0,https://www.le-lion-et-lagneau.fr/,47.2116119,-1.5470049,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9800000000000001,6.761572768804055,0.6202012185927257,0.11793963442218226,LOW
La Brasserie 100 Patates,"1 Rue Marcel Paul, 44000 Nantes, France",4.5,840.0,http://100-patates.com/,47.21468309999999,-1.5380566,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9,6.734591659972948,0.6177263925207147,0.13468208224378558,LOW
Le Reflet,"4 Rue des Trois Croissants, 44000 Nantes, France",4.9,1147.0,http://www.restaurantlereflet.fr/,47.2169365,-1.5548824,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9800000000000001,7.045776576879511,0.64626964292594,0.11011910712221797,LOW
M Strogoff Restaurant Russe,"20 Rue Saint-Léonard, 44000 Nantes, France",4.7,977.0,http://www.mstrogoff.com/,47.21759489999999,-1.5553645,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.885509670034818,0.6315692567400872,0.1225292229779738,LOW
République - Restaurant Nantes,"7 Pl. de la République, 44200 Nantes, France",4.7,717.0,http://republiquecotejardin.com/,47.20488899999999,-1.5549923,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.576469569048224,0.6032227382924561,0.13103317851226315,LOW
GRAZIELLA,"8 Rue Saint-Léonard, 44000 Nantes, France",4.7,1533.0,http://www.famigliacaruso.fr/,47.2169281,-1.5553256,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,7.335633981927201,0.6728566400604099,0.11014300798187701,LOW
"Paola - Le Clan des Mamma, Pizzas & Cocktails - Nantes","2 Rue Julien Videment, 44200 Nantes, France",4.6,3158.0,https://www.leclandesmamma.com/restaurant/paola/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.2076041,-1.5640815,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V2,Nantes,0.9199999999999999,8.058010800802085,0.7391162217684364,0.09426513346946909,LOW
Balthazar,"6 Rue Santeuil, 44000 Nantes, France",4.7,779.0,http://www.balthazar.family/,47.2130701,-1.5601635,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.659293919683638,0.6108197523230128,0.12875407430309616,LOW
L'Agave,"11 Rue Léon Blum, 44000 Nantes, France",4.7,485.0,https://www.restaurant-lagave.com/,47.2190586,-1.5552517,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.186208623900494,0.5674262864866757,0.14177211405399726,LOW
LA BASCULE,"7 Pl. Charles Hernu, 69100 Villeurbanne, France",4.9,643.0,https://www.restaurant-labascule.fr/,45.770967,4.8633679,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9800000000000001,6.467698726104354,0.5932457977716964,0.12602626066849107,LOW
Le Bistro des Vivants,"6 Rue Jean-Claude Vivant, 69100 Villeurbanne, France",5.0,59.0,https://le-bistro-des-vivants-villeurbanne.eatbu.com/,45.7704713,4.8680127,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,1.0,4.0943445622221,0.375551306427452,0.18733460807176439,LOW
